Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 1s ,5,2, 2p ,1,1,8047.15709447,2.70839e-08,2.40832
 1s ,5,2, 3s ,7,3,8853.83669578,1.41847e-09,4.03072
 1s ,5,2, 3s ,5,3,8853.89660051,5.5747e-10,4.15067
 1s ,5,2, 3s ,7,2,8854.08101264,2.21907e-09,4.38771
 1s ,5,2, 3s ,5,2,8854.08101086,6.96045e-10,4.49514
 1s ,5,2, 3s ,3,1,8854.0814825,4.85197e-10,4.53882
 1s ,5,2, 3s ,9,1,8854.08148895,8.52578e-22,3.89829
 1s ,5,2, 3s ,7,1,8854.08148685,4.1598e-10,4.38527
 1s ,5,2, 3s ,5,1,8854.08148451,5.55544e-10,4.45137
 1s ,5,2, 3p ,3,4,8900.2659854,0.000116509,4.19753
 1s ,5,2, 3p ,3,3,8900.26598146,0.000117028,4.19758
 1s ,5,2, 3p ,5,7,8900.26731906,9.25216e-05,4.25887
 1s ,5,2, 3p ,7,7,8900.26733771,0.000617362,4.14732
 1s ,5,2, 3p ,7,6,8900.26776432,2.42906e-05,4.1475
 1s ,5,2, 3p ,5,6,8900.26784958,0.000212336,4.26018
 1s ,5,2, 3p ,9,4,8900.26789477,3.43913e-10,3.43356
 1s ,5,2, 3p ,7,5,8900.41063289,0.000453924,4.22319
 1s ,5,2, 3p ,5,5,8900.4106365,0.000141198,4.30515
 1s ,5,2, 3p ,9,3,8901.40047308,3.12794e-12,1.63718
 1s ,5,2, 3p ,7,4,8902.67993878,0.00022255,4.01553
 1s ,5,2, 3p ,5,4,8902.67998127,2.98956e-06,4.13186
 1s ,5,2, 3p ,7,3,8902.68080716,0.000202664,4.09978
 1s ,5,2, 3p ,5,3,8902.68101194,0.00020062,4.02662
 1s ,5,2, 3p ,7,2,8902.92451114,0.000814654,4.17521
 1s ,5,2, 3p ,5,2,8902.92476821,0.000882623,4.15405
 1s ,5,2, 3p ,9,2,8902.92480421,2.65516e-08,3.90239
 1s ,5,2, 3p ,7,1,8902.9250159,2.05403e-05,4.15637
 1s ,5,2, 3p ,3,2,8902.92559844,0.000629449,4.20961
 1s ,5,2, 3p ,9,1,8902.92565944,1.44847e-08,4.2468
 1s ,5,2, 3p ,5,1,8902.92569547,0.00022884,4.16827
 1s ,5,2, 3p ,11,1,0.0,0.0,2.7189
 1s ,5,2, 3p ,3,1,8902.92642952,0.000347054,4.24831
 1s ,5,2, 3p ,1,1,8902.92661588,4.40997e-09,4.82048
 1s ,5,2, 3d ,11,4,8976.88338787,7.23716e-16,1.63718
 1s ,5,2, 3d ,1,4,8977.1310315,1.3848e-13,1.63718
 1s ,5,2, 3d ,7,8,8978.04570508,7.81132e-09,1.63718
 1s ,5,2, 3d ,9,7,8978.04584035,2.30955e-08,1.63718
 1s ,5,2, 3d ,5,8,8978.04618428,6.16742e-11,1.63737
 1s ,5,2, 3d ,7,7,8978.04627204,2.18889e-08,1.63737
 1s ,5,2, 3d ,11,3,8978.04646711,1.61303e-11,1.6373
 1s ,5,2, 3d ,3,7,8978.04786826,1.66069e-09,1.63718
 1s ,5,2, 3d ,5,7,8978.04788173,1.87212e-08,1.63718
 1s ,5,2, 3d ,9,6,8978.04824077,2.12337e-08,1.6373
 1s ,5,2, 3d ,3,6,8978.04975152,9.11794e-09,1.63719
 1s ,5,2, 3d ,1,3,8978.0498566,4.87825e-09,1.6372
 1s ,5,2, 3d ,7,6,8978.40326961,2.11436e-07,1.63718
 1s ,5,2, 3d ,5,6,8978.40331611,6.41515e-08,1.63718
 1s ,5,2, 3d ,9,5,8978.40468924,5.13519e-07,1.63718
 1s ,5,2, 3d ,7,5,8978.40488398,5.13554e-08,1.63718
 1s ,5,2, 3d ,3,5,8978.40517906,2.6342e-08,1.63721
 1s ,5,2, 3d ,5,5,8978.40534879,4.18276e-08,1.63718
 1s ,5,2, 3d ,9,4,8978.53234523,2.86787e-07,1.63718
 1s ,5,2, 3d ,7,4,8978.53236343,3.23992e-08,1.63718
 1s ,5,2, 3d ,7,3,8978.53253714,3.48143e-07,1.6372
 1s ,5,2, 3d ,5,4,8978.53254511,8.9179e-12,1.6372
 1s ,5,2, 3d ,3,4,8978.53353226,2.45193e-08,1.63721
 1s ,5,2, 3d ,5,3,8978.53355381,2.41072e-07,1.63718
 1s ,5,2, 3d ,9,3,8978.53375219,2.88221e-07,1.63719
 1s ,5,2, 3d ,3,3,8978.53450822,1.12846e-07,1.63719
 1s ,5,2, 3d ,7,2,8978.65104845,4.58141e-07,1.63718
 1s ,5,2, 3d ,9,2,8978.65114442,3.35666e-07,1.63718
 1s ,5,2, 3d ,9,1,8978.65141359,2.4913e-08,1.63718
 1s ,5,2, 3d ,11,2,8978.65153045,1.25815e-11,1.63718
 1s ,5,2, 3d ,5,2,8978.65190586,4.25672e-07,1.63718
 1s ,5,2, 3d ,7,1,8978.65214387,5.61726e-08,1.63718
 1s ,5,2, 3d ,3,2,8978.65314311,3.23511e-07,1.63718
 1s ,5,2, 3d ,5,1,8978.6533531,9.44721e-08,1.63718
 1s ,5,2, 3d ,11,1,8978.65335633,1.39196e-11,1.63718
 1s ,5,2, 3d ,13,1,0.0,0.0,1.63718
 1s ,5,2, 3d ,1,2,8978.65426521,1.86751e-07,1.63718
 1s ,5,2, 3d ,3,1,8978.65447264,9.01525e-08,1.63718
 1s ,5,2, 3d ,1,1,8978.6551369,4.11977e-08,1.63718
 1s ,5,2, 4s ,7,1,8979.38969231,1.94732e-10,1.63718
 1s ,5,2, 4s ,5,1,8979.38968859,6.04366e-11,1.63718
 1s ,5,2, 4f ,1,1,8985.09983319,2.59286e-15,1.63718
 1s ,9,1, 1s ,7,1,2.11233103173e-06,1.28857e-32,2.98726
 1s ,9,1, 1s ,5,1,4.39228440258e-06,5.0431099999999994e-43,2.99041
 1s ,9,1, 1s ,3,1,6.33898535833e-06,3.08507e-66,3.00051
 1s ,9,1, 2s ,5,3,7879.53533675,1.8878500000000003e-18,7.57507
 1s ,9,1, 2s ,7,3,7879.53534483,2.03577e-08,7.4507
 1s ,9,1, 2s ,7,2,7879.68889838,6.72028e-09,7.82343
 1s ,9,1, 2s ,5,2,7879.68889672,2.48703e-20,7.81193
 1s ,9,1, 2s ,5,1,7879.68938873,3.67429e-16,7.70808
 1s ,9,1, 2s ,3,1,7879.68938697,4.18079e-16,7.65942
 1s ,9,1, 2s ,9,1,7879.68939322,2.44346e-08,7.21275
 1s ,9,1, 2s ,7,1,7879.68939086,8.84646e-09,7.89312
 1s ,9,1, 2p ,5,7,8027.04720707,3.26392e-12,2.21021
 1s ,9,1, 2p ,7,7,8027.04720887,0.00269012,2.19829
 1s ,9,1, 2p ,9,4,8027.04770658,0.0100084,2.14182
 1s ,9,1, 2p ,7,6,8027.04770459,0.00361567,2.19851
 1s ,9,1, 2p ,5,6,8027.04770586,1.01051e-12,2.20008
 1s ,9,1, 2p ,3,4,0.0,0.0,2.22054
 1s ,9,1, 2p ,7,5,8027.08868464,0.00828403,2.19407
 1s ,9,1, 2p ,5,5,8027.08868844,8.27497e-17,2.19048
 1s ,9,1, 2p ,7,4,8047.0734634,0.00210128,2.23267
 1s ,9,1, 2p ,5,4,8047.07348083,5.54147e-08,2.22759
 1s ,9,1, 2p ,7,3,8047.07376375,0.00103244,2.22433
 1s ,9,1, 2p ,5,3,8047.07376869,4.45915e-07,2.21474
 1s ,9,1, 2p ,9,3,8047.11502234,0.00380656,2.17926
 1s ,9,1, 2p ,3,3,0.0,0.0,2.18101
 1s ,9,1, 2p ,7,2,8047.15609349,0.00105444,2.23803
 1s ,9,1, 2p ,5,2,8047.15612504,6.68419e-08,2.23013
 1s ,9,1, 2p ,9,2,8047.15616734,0.00374858,2.21615
 1s ,9,1, 2p ,3,2,0.0,0.0,2.23229
 1s ,9,1, 2p ,7,1,8047.1565099,0.000829821,2.23316
 1s ,9,1, 2p ,9,1,8047.15651447,0.00563813,2.22389
 1s ,9,1, 2p ,5,1,8047.15655017,2.7126e-08,2.24505
 1s ,9,1, 2p ,3,1,0.0,0.0,2.25169
 1s ,9,1, 2p ,11,1,8047.15658714,0.0288979,2.16525
 1s ,9,1, 2p ,1,1,0.0,0.0,2.26265
 1s ,9,1, 3s ,7,3,8853.83622948,3.2801e-09,3.88505
 1s ,9,1, 3s ,5,3,8853.89613421,2.87828e-23,4.005
 1s ,9,1, 3s ,7,2,8854.08054635,1.34263e-09,4.24204
 1s ,9,1, 3s ,5,2,8854.08054456,1.2279199999999999e-21,4.34947
 1s ,9,1, 3s ,3,1,8854.08101621,1.72134e-17,4.39315
 1s ,9,1, 3s ,9,1,8854.08102265,4.88944e-09,3.75262
 1s ,9,1, 3s ,7,1,8854.08102055,1.77027e-09,4.2396
 1s ,9,1, 3s ,5,1,8854.08101822,1.51348e-17,4.3057
 1s ,9,1, 3p ,3,4,0.0,0.0,4.05186
 1s ,9,1, 3p ,3,3,0.0,0.0,4.05191
 1s ,9,1, 3p ,5,7,8900.26685276,2.55729e-10,4.1132
 1s ,9,1, 3p ,7,7,8900.26687142,0.000481461,4.00165
 1s ,9,1, 3p ,7,6,8900.26729802,0.000271305,4.00183
 1s ,9,1, 3p ,5,6,8900.26738328,2.36239e-10,4.11451
 1s ,9,1, 3p ,9,4,8900.26742847,0.00118785,3.28789
 1s ,9,1, 3p ,7,5,8900.4101666,0.00109481,4.07752
 1s ,9,1, 3p ,5,5,8900.4101702,1.41552e-15,4.15948
 1s ,9,1, 3p ,9,3,8901.40000678,4.45653e-08,1.49151
 1s ,9,1, 3p ,7,4,8902.67947248,0.000450372,3.86986
 1s ,9,1, 3p ,5,4,8902.67951498,7.48909e-10,3.98619
 1s ,9,1, 3p ,7,3,8902.68034086,4.92389e-05,3.95411
 1s ,9,1, 3p ,5,3,8902.68054564,8.04186e-08,3.88095
 1s ,9,1, 3p ,7,2,8902.92404485,0.000104226,4.02954
 1s ,9,1, 3p ,5,2,8902.92430191,4.90848e-09,4.00838
 1s ,9,1, 3p ,9,2,8902.92433791,0.00123528,3.75672
 1s ,9,1, 3p ,7,1,8902.92454961,0.000147224,4.0107
 1s ,9,1, 3p ,3,2,0.0,0.0,4.06394
 1s ,9,1, 3p ,9,1,8902.92519314,1.02412e-05,4.10113
 1s ,9,1, 3p ,5,1,8902.92522917,1.04641e-08,4.0226
 1s ,9,1, 3p ,11,1,8902.92552861,0.00385331,2.57323
 1s ,9,1, 3p ,3,1,0.0,0.0,4.10264
 1s ,9,1, 3p ,1,1,0.0,0.0,4.67481
 1s ,9,1, 3d ,11,4,8976.88292157,3.01095e-15,1.49151
 1s ,9,1, 3d ,1,4,0.0,0.0,1.49151
 1s ,9,1, 3d ,7,8,8978.04523878,9.37342e-09,1.49151
 1s ,9,1, 3d ,9,7,8978.04537405,6.60288e-08,1.49151
 1s ,9,1, 3d ,5,8,8978.04571799,3.01823e-09,1.4917
 1s ,9,1, 3d ,7,7,8978.04580574,3.37967e-08,1.4917
 1s ,9,1, 3d ,11,3,8978.04600081,6.83252e-08,1.49163
 1s ,9,1, 3d ,3,7,8978.04740196,2.34059e-12,1.49151
 1s ,9,1, 3d ,5,7,8978.04741543,1.32088e-08,1.49151
 1s ,9,1, 3d ,9,6,8978.04777447,3.13601e-09,1.49163
 1s ,9,1, 3d ,3,6,8978.04928522,1.06385e-11,1.49152
 1s ,9,1, 3d ,1,3,0.0,0.0,1.49153
 1s ,9,1, 3d ,7,6,8978.40280331,5.62077e-07,1.49151
 1s ,9,1, 3d ,5,6,8978.40284981,1.86029e-08,1.49151
 1s ,9,1, 3d ,9,5,8978.40422294,3.10364e-07,1.49151
 1s ,9,1, 3d ,7,5,8978.40441768,4.00333e-08,1.49151
 1s ,9,1, 3d ,3,5,8978.40471277,1.07855e-15,1.49154
 1s ,9,1, 3d ,5,5,8978.40488249,7.19005e-07,1.49151
 1s ,9,1, 3d ,9,4,8978.53187893,8.28592e-07,1.49151
 1s ,9,1, 3d ,7,4,8978.53189713,3.25666e-08,1.49151
 1s ,9,1, 3d ,7,3,8978.53207085,5.30081e-07,1.49153
 1s ,9,1, 3d ,5,4,8978.53207882,2.85096e-08,1.49153
 1s ,9,1, 3d ,3,4,8978.53306596,3.53393e-12,1.49154
 1s ,9,1, 3d ,5,3,8978.53308751,1.91019e-07,1.49151
 1s ,9,1, 3d ,9,3,8978.53328589,5.53515e-08,1.49152
 1s ,9,1, 3d ,3,3,8978.53404192,2.11844e-11,1.49152
 1s ,9,1, 3d ,7,2,8978.65058216,3.71548e-08,1.49151
 1s ,9,1, 3d ,9,2,8978.65067812,2.79051e-07,1.49151
 1s ,9,1, 3d ,9,1,8978.6509473,9.62166e-08,1.49151
 1s ,9,1, 3d ,11,2,8978.65106415,9.35554e-07,1.49151
 1s ,9,1, 3d ,5,2,8978.65143956,7.51218e-09,1.49151
 1s ,9,1, 3d ,7,1,8978.65167757,7.35208e-08,1.49151
 1s ,9,1, 3d ,3,2,8978.65267681,1.35038e-12,1.49151
 1s ,9,1, 3d ,5,1,8978.65288681,1.17278e-08,1.49151
 1s ,9,1, 3d ,11,1,8978.65289003,4.64541e-08,1.49151
 1s ,9,1, 3d ,13,1,8978.65325258,2.24063e-06,1.49151
 1s ,9,1, 3d ,1,2,0.0,0.0,1.49151
 1s ,9,1, 3d ,3,1,8978.65400634,1.3368e-12,1.49151
 1s ,9,1, 3d ,1,1,0.0,0.0,1.49151
 1s ,9,1, 4s ,7,1,8979.38922601,4.66752e-10,1.49151
 1s ,9,1, 4s ,5,1,0.0,0.0,1.49151
 1s ,9,1, 4f ,1,1,8985.09936689,3.80445e-19,1.49151
 1s ,7,1, 1s ,5,1,2.27995337085e-06,2.21574e-32,2.99465
 1s ,7,1, 1s ,3,1,4.2266543266e-06,6.37367e-43,3.00475
 1s ,7,1, 2s ,5,3,7879.53533886,6.83473e-09,7.57931
 1s ,7,1, 2s ,7,3,7879.53534694,9.21674e-09,7.45494
 1s ,7,1, 2s ,7,2,7879.6889005,3.05101e-09,7.82767
 1s ,7,1, 2s ,5,2,7879.68889883,2.27169e-09,7.81617
 1s ,7,1, 2s ,5,1,7879.68939084,1.13942e-08,7.71232
 1s ,7,1, 2s ,3,1,7879.68938908,1.7621e-19,7.66366
 1s ,7,1, 2s ,9,1,7879.68939533,8.82018e-09,7.21699
 1s ,7,1, 2s ,7,1,7879.68939298,6.37367e-09,7.89736
 1s ,7,1, 2p ,5,7,8027.04720919,0.000905429,2.21445
 1s ,7,1, 2p ,7,7,8027.04721098,0.00121205,2.20253
 1s ,7,1, 2p ,9,4,8027.04770869,0.00361265,2.14606
 1s ,7,1, 2p ,7,6,8027.0477067,0.00261503,2.20275
 1s ,7,1, 2p ,5,6,8027.04770798,0.00466651,2.20431
 1s ,7,1, 2p ,3,4,8027.04770513,1.30472e-12,2.22478
 1s ,7,1, 2p ,7,5,8027.08868675,0.00375239,2.19831
 1s ,7,1, 2p ,5,5,8027.08869055,0.0028414,2.19472
 1s ,7,1, 2p ,7,4,8047.07346551,0.00108421,2.23691
 1s ,7,1, 2p ,5,4,8047.07348294,0.00189974,2.23183
 1s ,7,1, 2p ,7,3,8047.07376586,0.000812534,2.22857
 1s ,7,1, 2p ,5,3,8047.07377081,0.000845771,2.21898
 1s ,7,1, 2p ,9,3,8047.11502445,0.000429658,2.1835
 1s ,7,1, 2p ,3,3,8047.11506242,7.82277e-08,2.18525
 1s ,7,1, 2p ,7,2,8047.15609561,0.00068478,2.24227
 1s ,7,1, 2p ,5,2,8047.15612715,0.00114315,2.23437
 1s ,7,1, 2p ,9,2,8047.15616945,0.000465039,2.22039
 1s ,7,1, 2p ,3,2,8047.15620054,7.98264e-08,2.23653
 1s ,7,1, 2p ,7,1,8047.15651201,0.00921881,2.2374
 1s ,7,1, 2p ,9,1,8047.15651658,0.0182502,2.22813
 1s ,7,1, 2p ,5,1,8047.15655228,0.00229326,2.24929
 1s ,7,1, 2p ,3,1,8047.15660128,7.32878e-08,2.25593
 1s ,7,1, 2p ,11,1,8047.15658925,2.36483e-07,2.16949
 1s ,7,1, 2p ,1,1,0.0,0.0,2.26689
 1s ,7,1, 3s ,7,3,8853.83623159,1.42042e-09,3.88929
 1s ,7,1, 3s ,5,3,8853.89613632,1.47039e-09,4.00924
 1s ,7,1, 3s ,7,2,8854.08054846,6.09575e-10,4.24628
 1s ,7,1, 3s ,5,2,8854.08054667,4.53728e-10,4.35371
 1s ,7,1, 3s ,3,1,8854.08101832,3.07257e-21,4.39739
 1s ,7,1, 3s ,9,1,8854.08102477,1.76495e-09,3.75686
 1s ,7,1, 3s ,7,1,8854.08102267,1.27536e-09,4.24384
 1s ,7,1, 3s ,5,1,8854.08102033,2.28013e-09,4.30994
 1s ,7,1, 3p ,3,4,8900.26552121,1.47255e-10,4.0561
 1s ,7,1, 3p ,3,3,8900.26551727,1.50661e-10,4.05615
 1s ,7,1, 3p ,5,7,8900.26685487,1.65495e-05,4.11744
 1s ,7,1, 3p ,7,7,8900.26687353,6.62054e-05,4.00589
 1s ,7,1, 3p ,7,6,8900.26730014,0.000389977,4.00607
 1s ,7,1, 3p ,5,6,8900.26738539,0.000645961,4.11875
 1s ,7,1, 3p ,9,4,8900.26743059,0.000428085,3.29213
 1s ,7,1, 3p ,7,5,8900.41016871,0.000498173,4.08176
 1s ,7,1, 3p ,5,5,8900.41017231,0.000377154,4.16372
 1s ,7,1, 3p ,9,3,8901.40000889,1.48286e-08,1.49575
 1s ,7,1, 3p ,7,4,8902.6794746,8.66868e-05,3.8741
 1s ,7,1, 3p ,5,4,8902.67951709,0.000118623,3.99043
 1s ,7,1, 3p ,7,3,8902.68034297,0.000215848,3.95835
 1s ,7,1, 3p ,5,3,8902.68054775,0.000317592,3.88519
 1s ,7,1, 3p ,7,2,8902.92404696,1.99435e-05,4.03378
 1s ,7,1, 3p ,5,2,8902.92430403,2.03591e-05,4.01262
 1s ,7,1, 3p ,9,2,8902.92434002,0.00133644,3.76096
 1s ,7,1, 3p ,7,1,8902.92455172,0.00129947,4.01494
 1s ,7,1, 3p ,3,2,8902.92513425,1.44544e-09,4.06818
 1s ,7,1, 3p ,9,1,8902.92519525,0.0011587,4.10537
 1s ,7,1, 3p ,5,1,8902.92523128,0.000438975,4.02684
 1s ,7,1, 3p ,11,1,8902.92553072,3.85058e-08,2.57747
 1s ,7,1, 3p ,3,1,8902.92596533,2.33923e-08,4.10688
 1s ,7,1, 3p ,1,1,0.0,0.0,4.67905
 1s ,7,1, 3d ,11,4,8976.88292368,9.50057e-11,1.49575
 1s ,7,1, 3d ,1,4,8977.13056731,7.96774e-17,1.49575
 1s ,7,1, 3d ,7,8,8978.04524089,1.09703e-08,1.49575
 1s ,7,1, 3d ,9,7,8978.04537616,3.50374e-11,1.49575
 1s ,7,1, 3d ,5,8,8978.0457201,2.06213e-09,1.49594
 1s ,7,1, 3d ,7,7,8978.04580785,1.84412e-08,1.49594
 1s ,7,1, 3d ,11,3,8978.04600293,4.07992e-08,1.49587
 1s ,7,1, 3d ,3,7,8978.04740407,7.66284e-11,1.49575
 1s ,7,1, 3d ,5,7,8978.04741754,2.90871e-08,1.49575
 1s ,7,1, 3d ,9,6,8978.04777658,2.83252e-08,1.49587
 1s ,7,1, 3d ,3,6,8978.04928733,2.694e-08,1.49576
 1s ,7,1, 3d ,1,3,8978.04939241,2.98044e-12,1.49577
 1s ,7,1, 3d ,7,6,8978.40280543,1.86228e-07,1.49575
 1s ,7,1, 3d ,5,6,8978.40285192,2.66982e-07,1.49575
 1s ,7,1, 3d ,9,5,8978.40422506,3.45766e-07,1.49575
 1s ,7,1, 3d ,7,5,8978.4044198,2.2862e-07,1.49575
 1s ,7,1, 3d ,3,5,8978.40471488,2.29477e-07,1.49578
 1s ,7,1, 3d ,5,5,8978.4048846,7.62682e-08,1.49575
 1s ,7,1, 3d ,9,4,8978.53188104,9.77674e-11,1.49575
 1s ,7,1, 3d ,7,4,8978.53189925,2.27002e-07,1.49575
 1s ,7,1, 3d ,7,3,8978.53207296,1.42445e-07,1.49577
 1s ,7,1, 3d ,5,4,8978.53208093,4.39038e-08,1.49577
 1s ,7,1, 3d ,3,4,8978.53306807,4.62644e-11,1.49578
 1s ,7,1, 3d ,5,3,8978.53308962,3.50163e-07,1.49575
 1s ,7,1, 3d ,9,3,8978.53328801,3.68243e-07,1.49576
 1s ,7,1, 3d ,3,3,8978.53404404,3.45623e-07,1.49576
 1s ,7,1, 3d ,7,2,8978.65058427,9.59581e-09,1.49575
 1s ,7,1, 3d ,9,2,8978.65068023,1.27919e-07,1.49575
 1s ,7,1, 3d ,9,1,8978.65094941,7.49173e-07,1.49575
 1s ,7,1, 3d ,11,2,8978.65106627,8.23617e-07,1.49575
 1s ,7,1, 3d ,5,2,8978.65144168,2.31112e-08,1.49575
 1s ,7,1, 3d ,7,1,8978.65167969,4.79552e-07,1.49575
 1s ,7,1, 3d ,3,2,8978.65267892,1.61093e-08,1.49575
 1s ,7,1, 3d ,5,1,8978.65288892,1.90172e-07,1.49575
 1s ,7,1, 3d ,11,1,8978.65289214,5.39643e-07,1.49575
 1s ,7,1, 3d ,13,1,8978.65325469,2.84456e-11,1.49575
 1s ,7,1, 3d ,1,2,8978.65380103,3.50719e-12,1.49575
 1s ,7,1, 3d ,3,1,8978.65400845,4.0585e-08,1.49575
 1s ,7,1, 3d ,1,1,8978.65467271,3.44433e-12,1.49575
 1s ,7,1, 4s ,7,1,8979.38922812,2.1181e-10,1.49575
 1s ,7,1, 4s ,5,1,8979.38922441,1.60532e-10,1.49575
 1s ,7,1, 4f ,1,1,8985.099369,6.24699e-19,1.49575
 1s ,5,1, 1s ,3,1,1.94670095575e-06,1.15611e-32,3.0079
 1s ,5,1, 2s ,5,3,7879.53534114,9.18052e-09,7.58246
 1s ,5,1, 2s ,7,3,7879.53534922,2.8673e-09,7.45809
 1s ,5,1, 2s ,7,2,7879.68890278,9.43017e-10,7.83082
 1s ,5,1, 2s ,5,2,7879.68890111,3.02874e-09,7.81932
 1s ,5,1, 2s ,5,1,7879.68939312,3.9838e-11,7.71547
 1s ,5,1, 2s ,3,1,7879.68939136,8.50136e-09,7.66681
 1s ,5,1, 2s ,9,1,7879.68939761,3.74289e-16,7.22014
 1s ,5,1, 2s ,7,1,7879.68939526,1.13696e-08,7.90051
 1s ,5,1, 2p ,5,7,8027.04721147,0.00120831,2.2176
 1s ,5,1, 2p ,7,7,8027.04721326,0.000372339,2.20568
 1s ,5,1, 2p ,9,4,8027.04771097,1.00989e-12,2.14921
 1s ,5,1, 2p ,7,6,8027.04770898,0.00466021,2.2059
 1s ,5,1, 2p ,5,6,8027.04771026,1.63492e-05,2.20747
 1s ,5,1, 2p ,3,4,8027.04770741,0.00348212,2.22793
 1s ,5,1, 2p ,7,5,8027.08868903,0.00116771,2.20146
 1s ,5,1, 2p ,5,5,8027.08869283,0.00377039,2.19787
 1s ,5,1, 2p ,7,4,8047.07346779,0.00212233,2.24006
 1s ,5,1, 2p ,5,4,8047.07348522,4.75606e-05,2.23498
 1s ,5,1, 2p ,7,3,8047.07376814,0.000352051,2.23172
 1s ,5,1, 2p ,5,3,8047.07377309,0.000572698,2.22213
 1s ,5,1, 2p ,9,3,8047.11502673,4.98468e-08,2.18665
 1s ,5,1, 2p ,3,3,8047.1150647,0.000706902,2.1884
 1s ,5,1, 2p ,7,2,8047.15609789,0.00149397,2.24542
 1s ,5,1, 2p ,5,2,8047.15612943,2.13999e-05,2.23752
 1s ,5,1, 2p ,9,2,8047.15617173,5.12314e-08,2.22354
 1s ,5,1, 2p ,3,2,8047.15620282,0.000741832,2.23968
 1s ,5,1, 2p ,7,1,8047.15651429,0.009141,2.24055
 1s ,5,1, 2p ,9,1,8047.15651886,2.53861e-07,2.23128
 1s ,5,1, 2p ,5,1,8047.15655456,0.00885479,2.25244
 1s ,5,1, 2p ,3,1,8047.15660356,0.00373414,2.25908
 1s ,5,1, 2p ,11,1,0.0,0.0,2.17264
 1s ,5,1, 2p ,1,1,8047.15663257,9.49731e-08,2.27004
 1s ,5,1, 3s ,7,3,8853.83623387,4.26602e-10,3.89244
 1s ,5,1, 3s ,5,3,8853.8961386,1.94875e-09,4.01239
 1s ,5,1, 3s ,7,2,8854.08055074,1.88413e-10,4.24943
 1s ,5,1, 3s ,5,2,8854.08054895,6.0512e-10,4.35686
 1s ,5,1, 3s ,3,1,8854.0810206,1.70116e-09,4.40054
 1s ,5,1, 3s ,9,1,8854.08102705,1.54641e-17,3.76001
 1s ,5,1, 3s ,7,1,8854.08102495,2.27508e-09,4.24699
 1s ,5,1, 3s ,5,1,8854.08102261,7.96546e-12,4.31309
 1s ,5,1, 3p ,3,4,8900.26552349,0.000409813,4.05925
 1s ,5,1, 3p ,3,3,8900.26551955,0.000409149,4.0593
 1s ,5,1, 3p ,5,7,8900.26685715,0.000144552,4.12059
 1s ,5,1, 3p ,7,7,8900.26687581,2.62662e-06,4.00904
 1s ,5,1, 3p ,7,6,8900.26730242,0.000594708,4.00922
 1s ,5,1, 3p ,5,6,8900.26738767,3.09546e-06,4.1219
 1s ,5,1, 3p ,9,4,8900.26743287,1.17013e-10,3.29528
 1s ,5,1, 3p ,7,5,8900.41017099,0.000154675,4.08491
 1s ,5,1, 3p ,5,5,8900.41017459,0.000499409,4.16687
 1s ,5,1, 3p ,9,3,8901.40001117,1.03663e-12,1.4989
 1s ,5,1, 3p ,7,4,8902.67947688,0.000240668,3.87725
 1s ,5,1, 3p ,5,4,8902.67951937,4.22028e-05,3.99358
 1s ,5,1, 3p ,7,3,8902.68034525,0.000153858,3.9615
 1s ,5,1, 3p ,5,3,8902.68055003,5.69861e-05,3.88834
 1s ,5,1, 3p ,7,2,8902.92404924,0.000358506,4.03693
 1s ,5,1, 3p ,5,2,8902.92430631,0.000223575,4.01577
 1s ,5,1, 3p ,9,2,8902.9243423,1.39096e-08,3.76411
 1s ,5,1, 3p ,7,1,8902.924554,0.00105977,4.01809
 1s ,5,1, 3p ,3,2,8902.92513653,1.21488e-05,4.07133
 1s ,5,1, 3p ,9,1,8902.92519753,3.57168e-08,4.10852
 1s ,5,1, 3p ,5,1,8902.92523356,0.000959183,4.02999
 1s ,5,1, 3p ,11,1,0.0,0.0,2.58062
 1s ,5,1, 3p ,3,1,8902.92596761,0.000584724,4.11003
 1s ,5,1, 3p ,1,1,8902.92615397,1.54641e-08,4.6822
 1s ,5,1, 3d ,11,4,8976.88292596,3.4782e-15,1.4989
 1s ,5,1, 3d ,1,4,8977.13056959,4.76453e-13,1.4989
 1s ,5,1, 3d ,7,8,8978.04524317,8.8444e-10,1.4989
 1s ,5,1, 3d ,9,7,8978.04537844,2.12971e-08,1.4989
 1s ,5,1, 3d ,5,8,8978.04572238,1.40258e-08,1.49909
 1s ,5,1, 3d ,7,7,8978.04581013,9.4655e-09,1.49909
 1s ,5,1, 3d ,11,3,8978.04600521,5.51756e-12,1.49902
 1s ,5,1, 3d ,3,7,8978.04740635,2.18112e-08,1.4989
 1s ,5,1, 3d ,5,7,8978.04741982,6.32324e-10,1.4989
 1s ,5,1, 3d ,9,6,8978.04777886,3.2321e-08,1.49902
 1s ,5,1, 3d ,3,6,8978.04928961,6.21394e-10,1.49891
 1s ,5,1, 3d ,1,3,8978.04939469,1.68585e-08,1.49892
 1s ,5,1, 3d ,7,6,8978.40280771,3.53578e-09,1.4989
 1s ,5,1, 3d ,5,6,8978.4028542,2.86716e-07,1.4989
 1s ,5,1, 3d ,9,5,8978.40422734,1.70962e-07,1.4989
 1s ,5,1, 3d ,7,5,8978.40442208,4.35928e-07,1.4989
 1s ,5,1, 3d ,3,5,8978.40471716,9.40641e-08,1.49893
